ומורידן לגיהנם אמ' ה'ב'ה' בפה שנתתי לכם להיות מהללין	midrash.Midrash_Tanchuma.Vayikra.7	Ezekiel.20	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Tazria.3:midrash.Midrash_Tanchuma.Balak.2:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Bemidbar_Rabbah.9::::midrash.Pesikta_Rabbati.20:midrash.Midrash_Tanchuma_Buber.Vayikra.17::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	:midrash.Midrash_Tanchuma.Behar.4:midrash.Midrash_Tanchuma.Vayikra.7:::::::midrash.Midrash_Tanchuma.Vayikra.7::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
ומשבחין לשמי אתם מחרפין ומגדפין ונשבעי' לשקר כל	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Pesikta_Rabbati.20:midrash.Midrash_Tanchuma_Buber.Vayikra.17::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	:midrash.Midrash_Tanchuma.Vayikra.7::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::
הבריות לקלוסי בראתים שנ' כל פעל יוי למענהו לא דייכם	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Psalms.92	midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pesikta_Rabbati.37:bavli.Gittin.120:bavli.Nedarim.79::midrash.Midrash_Tanchuma_Buber.Vayikra.17:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..14:bavli.Bava_Batra.100:::midrash.Midrash_Tanchuma.Vayikra.7:
שאין אתם מקלסי' ﭏא מחרפין לפיכך אמ' הכת' והרשעים	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Zechariah.11	midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pesikta_Rabbati.37:bavli.Gittin.120:bavli.Nedarim.79::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Appendix to Devarim.5:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pesikta_D'Rav_Kahanna.9::	:::midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..14:bavli.Bava_Batra.100:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Chukat.48:midrash.Midrash_Tanchuma.Vayikra.7:::::
כים נגרש מה הים הזה הגלים שבתוכו נתגאים ועולים כיון	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Haggai.2	midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Appendix to Devarim.5:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pesikta_D'Rav_Kahanna.9:::midrash.Yalkut_Shimoni_on_Nach.490:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Chukat.48:midrash.Midrash_Tanchuma.Vayikra.7::::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
שכל אחד הוא מגיע ﭏ החול נשבר וחוזר וחברו רואה אותו	midrash.Midrash_Tanchuma_Buber.Vayikra.17		midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:yerushalmi.Peah.27:yerushalmi.Bikkurim.10::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai.Additions.9:::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
אף הוא נשבר ומתגאה ועולה ואינו חוזר בו כך הן	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Proverbs.1	::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:bavli.Gittin.114:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:yerushalmi.Nedarim.31:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tehillim.84:yerushalmi.Bava_Kamma.48:midrash.Midrash_Tanchuma.Vayikra.7:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Aggadah.Genesis.1.12:yerushalmi.Ketubot.108:
רואין ﭏו את ﭏו והן מתגאין לפיכך נמשלו בים והרשעים	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Isaiah.59	midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:bavli.Gittin.114:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:yerushalmi.Nedarim.31:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:mishnah.Parah.2:yerushalmi.Pesachim.123:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17::	midrash.Midrash_Tehillim.84:yerushalmi.Bava_Kamma.48:midrash.Midrash_Tanchuma.Vayikra.7:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Aggadah.Genesis.1.12:yerushalmi.Ketubot.108:midrash.Midrash_Tanchuma.Bamidbar.17:midrash.Midrash_Tanchuma.Terumah.9::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::
כים נגרש וג' לרשעים אין להם נייח בעולם אבל הצדיקי'	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Isaiah.57	midrash.Midrash_Tanchuma_Buber.Vayikra.17:mishnah.Parah.2:yerushalmi.Pesachim.123:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Midrash_Tanchuma_Buber.Vayikra.17::midrash.Yalkut_Shimoni_on_Torah.835:midrash.Midrash_Tanchuma_Buber.Emor.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Noach.12:	midrash.Midrash_Tanchuma.Bamidbar.17:midrash.Midrash_Tanchuma.Terumah.9::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::midrash.Seder_Olam_Rabbah..13:midrash.Midrash_Tanchuma.Emor.5:::midrash.Yalkut_Shimoni_on_Nach.885:midrash.Midrash_Tanchuma_Buber.Vayikra.17:
ד	midrash.Midrash_Tanchuma_Buber.Vayikra.17		mishnah.Parah.2:yerushalmi.Pesachim.123:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Midrash_Tanchuma_Buber.Vayikra.17::midrash.Yalkut_Shimoni_on_Torah.835:midrash.Midrash_Tanchuma_Buber.Emor.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Noach.12::	midrash.Midrash_Tanchuma.Terumah.9::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::midrash.Seder_Olam_Rabbah..13:midrash.Midrash_Tanchuma.Emor.5:::midrash.Yalkut_Shimoni_on_Nach.885:midrash.Midrash_Tanchuma_Buber.Vayikra.17::
יש להם השקט שנ' ושב יעקב ושקט ושאנן וג' ד'א' והרשעי'	midrash.Midrash_Tanchuma_Buber.Vayikra.17	Jeremiah.30	midrash.Yalkut_Shimoni_on_Torah.835:midrash.Midrash_Tanchuma_Buber.Emor.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Noach.12:::midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pirkei_DeRabbi_Eliezer.38::::	midrash.Seder_Olam_Rabbah..13:midrash.Midrash_Tanchuma.Emor.5:::midrash.Yalkut_Shimoni_on_Nach.885:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Midrash_Tanchuma.Vayikra.7:::::::
כים נגרש מה הים הזה טיטו על פיו כן הם הרשעים	midrash.Midrash_Tanchuma_Buber.Vayikra.17	I_Chronicles.4	midrash.Midrash_Tanchuma_Buber.Noach.12:::midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Pirkei_DeRabbi_Eliezer.38:::::midrash.Yalkut_Shimoni_on_Nach.490:midrash.Midrash_Tehillim.65:midrash.Midrash_Tanchuma_Buber.Appendix to Sh'lach.21:midrash.Midrash_Tanchuma_Buber.Vayikra.18:	midrash.Midrash_Tanchuma_Buber.Vayikra.17:::midrash.Midrash_Tanchuma.Vayikra.7::::::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayera.20:yerushalmi.Shabbat.14:
נבלותם על פיהם שנ' כים נגרש ויגרשו מימיו וג' ולא	midrash.Midrash_Tanchuma.Vayikra.7	Isaiah.65	::midrash.Yalkut_Shimoni_on_Nach.490:midrash.Midrash_Tehillim.65:midrash.Midrash_Tanchuma_Buber.Appendix to Sh'lach.21:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::	::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayera.20:yerushalmi.Shabbat.14::::::::::
מטובתו של אדם שומע חירופין וגידופין ﭏא מתוך	midrash.Midrash_Tanchuma.Vayikra.7		:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Yalkut_Shimoni_on_Torah.322:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:	::::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:bavli.Nedarim.94:midrash.Midrash_Tanchuma.Vayikra.7:
עונות שהיו בידו שנ' נפש כי תחטא ושמעה קול ﭏה	midrash.Midrash_Tanchuma_Buber.Vayikra.18	Leviticus.5	::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Yalkut_Shimoni_on_Torah.322:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18::midrash.Yalkut_Shimoni_on_Nach.300:yerushalmi.Shevuot.51::bavli.Temurah.64:	::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:bavli.Nedarim.94:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::midrash.Midrash_Tehillim.16::tosefta.Shevuot.3:
את מוצא שלשה ברשותו של אדם ושלשה אינן ברשותו	midrash.Midrash_Tanchuma_Buber.Vayikra.18		midrash.Midrash_Tanchuma_Buber.Vayikra.18::midrash.Yalkut_Shimoni_on_Nach.300:yerushalmi.Shevuot.51::bavli.Temurah.64:bavli.Ketubot.32:bavli.Temurah.33:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:	midrash.Midrash_Tanchuma.Vayikra.7:::midrash.Midrash_Tehillim.16::tosefta.Shevuot.3:yerushalmi.Pesachim.98:bavli.Temurah.21:midrash.Midrash_Tanchuma_Buber.Chukat.11:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:
וﭏו הן ברשותו הפה והידים והרגלים הפה אם בקש לעסוק	midrash.Midrash_Tanchuma_Buber.Vayikra.18	II_Samuel.23	midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18::	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:tosefta.Ketubot.9:midrash.Midrash_Tanchuma_Buber.Toldot.21::::::
בדברי תורה עוסק ˙ לומר הרע אומ' לחרף ולגדף אומר	midrash.Midrash_Tanchuma_Buber.Vayikra.18		midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:::yerushalmi.Shabbat.155:bavli.Avodah_Zarah.6::::minor_tractate.Avot_D'Rabbi_Natan.32:midrash.Yalkut_Shimoni_on_Torah.319:::	::::::bavli.Berakhot.22:bavli.Chagigah.24::::midrash.Yalkut_Shimoni_on_Torah.219::::
הידים רוצה לעשות בהן צדקה עושה לגנוב בהן גונב	midrash.Yalkut_Shimoni_on_Nach.959		::minor_tractate.Avot_D'Rabbi_Natan.32:midrash.Yalkut_Shimoni_on_Torah.319::::::midrash.Midrash_Tanchuma_Buber.Beha'alotcha.27:midrash.Yalkut_Shimoni_on_Nach.959:::::	::midrash.Yalkut_Shimoni_on_Torah.219:::::::midrash.Yalkut_Shimoni_on_Torah.736::::::
למה שהן ברשותו ˙˙ והרגלים רוצה לילך לבית הכנסת	midrash.Midrash_Tanchuma_Buber.Vayikra.18		midrash.Midrash_Tanchuma_Buber.Beha'alotcha.27:midrash.Yalkut_Shimoni_on_Nach.959::::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:bavli.Pesachim.203:	midrash.Yalkut_Shimoni_on_Torah.736:::::::::::::midrash.Yalkut_Shimoni_on_Nach.628:bavli.Sukkah.87:
להתפלל הולך לבית המדרש הולך לשמוע דברי תורה	midrash.Midrash_Tanchuma_Buber.Vayikra.18		midrash.Midrash_Tanchuma_Buber.Vayikra.18::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:bavli.Pesachim.203:midrash.Yalkut_Shimoni_on_Nach.337:::midrash.Midrash_Mishlei.4:mishnah.Pirkei_Avot.5:::midrash.Yalkut_Shimoni_on_Torah.767:	:::::midrash.Yalkut_Shimoni_on_Nach.628:bavli.Sukkah.87:yerushalmi.Berakhot.69:::midrash.Yalkut_Shimoni_on_Nach.937:midrash.Midrash_Tehillim.119:::midrash.Midrash_Tanchuma.Ki Tavo.2:
הולך לעבוד ע'ז' לגנוב לנאוף לרצוח הולך ˙˙ והשלשה	midrash.Midrash_Tanchuma_Buber.Vayikra.18		:midrash.Midrash_Mishlei.4:mishnah.Pirkei_Avot.5:::midrash.Yalkut_Shimoni_on_Torah.767:midrash.Yalkut_Shimoni_on_Nach.1075:midrash.Yalkut_Shimoni_on_Torah.865::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:::	:midrash.Yalkut_Shimoni_on_Nach.937:midrash.Midrash_Tehillim.119:::midrash.Midrash_Tanchuma.Ki Tavo.2:midrash.Sifrei_Bamidbar.78::::::midrash.Midrash_Tanchuma.Toldot.12:::
שאינן ברשותו האזנים והעינים והאף ˙ האזנים מנין היה	midrash.Midrash_Tanchuma_Buber.Vayikra.18	Deuteronomy.17	:::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:::yerushalmi.Makkot.6:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:::::	::::midrash.Midrash_Tanchuma.Toldot.12:::tosefta.Makhshirin.2:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12:::::
עובר בשוק ושמע קול חירופין וגידופין לא היה רצונו	midrash.Midrash_Tanchuma_Buber.Vayikra.18		midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::::yerushalmi.Ma'asrot.13:yerushalmi.Gittin.27:yerushalmi.Gittin.27::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Toldot.12:	midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma.Toldot.12::::::yerushalmi.Ma'asrot.12:bavli.Zevachim.4:bavli.Gittin.47::midrash.Midrash_Tanchuma.Ki Tisa.14:bavli.Nedarim.94:::
לשמוע מה יעשה שמע שלא בטובתו ˙ והעינים היה	midrash.Midrash_Tanchuma_Buber.Vayikra.18	Isaiah.46	yerushalmi.Gittin.27:yerushalmi.Gittin.27::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Toldot.12:::midrash.Midrash_Tanchuma_Buber.Vayikra.18:yerushalmi.Nedarim.38:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::	bavli.Zevachim.4:bavli.Gittin.47::midrash.Midrash_Tanchuma.Ki Tisa.14:bavli.Nedarim.94::::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Toldot.12::::
ראה עבירה או נושה או אויב מה יעשה ראה שלא בטובתו	midrash.Midrash_Tanchuma_Buber.Vayikra.18	Job.40	::midrash.Midrash_Tanchuma_Buber.Vayikra.18:yerushalmi.Nedarim.38:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Toldot.12::midrash.Midrash_Tanchuma_Buber.Toldot.23:midrash.Midrash_Tanchuma_Buber.Shmini.11:yerushalmi.Pesachim.116:midrash.Midrash_Tanchuma_Buber.Miketz.5:	:::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Toldot.12:::::::midrash.Midrash_Tanchuma.Sh'lach.5:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:
והוא מתחייב בנפשו ˙ והאף היה עובר בשוק או במקום ע'ז'	midrash.Midrash_Tanchuma_Buber.Vayikra.18	II_Kings.5	midrash.Midrash_Tanchuma.Toldot.12::midrash.Midrash_Tanchuma_Buber.Toldot.23:midrash.Midrash_Tanchuma_Buber.Shmini.11:yerushalmi.Pesachim.116:midrash.Midrash_Tanchuma_Buber.Miketz.5:midrash.Midrash_Tanchuma_Buber.Vayigash.7::yerushalmi.Ketubot.36:::yerushalmi.Ma'asrot.13:midrash.Midrash_Tanchuma.Toldot.12:::	::midrash.Midrash_Tanchuma.Sh'lach.5:midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Yalkut_Shimoni_on_Nach.1056::midrash.Yalkut_Shimoni_on_Nach.782:::yerushalmi.Ma'asrot.12::::
והריח קטרת של ע'ז' או תבשילי' מה יעשה הריח שלא בטובתו	midrash.Midrash_Tanchuma_Buber.Vayikra.18		yerushalmi.Ma'asrot.13:midrash.Midrash_Tanchuma.Toldot.12:::::midrash.Midrash_Tanchuma_Buber.Vayikra.18::midrash.Pesikta_D'Rav_Kahanna.2::::midrash.Midrash_Tanchuma.Bamidbar.5:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:	yerushalmi.Ma'asrot.12::::::::midrash.Yalkut_Shimoni_on_Torah.759::::midrash.Sifrei_Bamidbar.154:midrash.Sifrei_Devarim.70:midrash.Midrash_Tanchuma.Toldot.12:
וכשה'ב'ה' מבקש אף ﭏו שהן ברשותו אינן ברשותו ˙˙ הפה	midrash.Midrash_Tanchuma_Buber.Vayikra.18	Haggai.2	:::midrash.Midrash_Tanchuma.Bamidbar.5:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18::::bavli.Nedarim.79:yerushalmi.Beitzah.43:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Toldot.21:bavli.Megillah.23:bavli.Bava_Batra.168:	:::midrash.Sifrei_Bamidbar.154:midrash.Sifrei_Devarim.70:midrash.Midrash_Tanchuma.Toldot.12::::midrash.Yalkut_Shimoni_on_Nach.1051::midrash.Midrash_Tanchuma.Toldot.12:midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma_Buber.Vayikra.18:minor_tractate.Tractate_Kallah_Rabbati.2:
